title,stars,text,sentiment,taste,service,ambience,price,packaging,categories,sentiment_accuracy
Kopi Nako Bandung,5,tempat selalu rame dari pukul 14 00 sampai closing lebih asik ruang buka nya beri canopy agar tidak terlalu panas atau bisa lindung dari hujan,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,asik banget ngopi nya tmp nya keren,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,comfortable place and have big space,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat kini yg rame terus soal tempat juga asik instagramable banget,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,kopi nako tempat asyik untuk diskus sambil ngopi dan makan cemilan,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,makanan minuman worth it suasana nyaman layan ramah,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,asik tempat apa lagi kalau saat malam,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,nais cozy bingit ay suka situ baru nyoba kopi pisgor rasa biasa tapi klo sikon nya top dah,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,4,tempat nongki yang asik dan nyaman kopi nya enak dan layan nya ramah ramah,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat enak buat nongkrong paling mantap sich kopi durian,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,comfort place kopi enak,positive,1,0,0,0,0,"taste, facility",correct
Kopi Nako Bandung,1,layan tidak ramah,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,adem banget tempat,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,good place vibes,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,kopi enak donat pisang goreng enak ada ruang ac untuk non smoking,positive,1,0,0,0,0,"taste, facility",correct
Kopi Nako Bandung,5,tempat nyaman layan baik musholanya juga bersih walaupun area non smokingnya tidak terlalu luas,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat cozy banget luas tapi selaluu penuhh harga juga ramah kantong dan rasa kopinyaa cukup enak cocok banget buat nongkrong ramean sini,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,tempat yang enak buat nangkring sambil ngopi atau ngemil bisa makan berat juga klo laper,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,enak tempat ramai unjung harga standar tidak mahal tidak murah,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,harga sahabat luas tempat aneka minuman kopi dan non kopi serta banyak cemilan rekomen dateng ke sini pagi atau jam 16 00 ke atas jadi kalo duduk di luar tidak panas para pegawai juga ramah2 rekomen buat nongkong sambil ngopi,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,5,tempat kopi cozy di sekitar pahlawan kopi makanan sangat recommended,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat luas dan enak untuk kumpul sama temen2 ice matcha dan kopi nakonya enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,tempat nyaman oke buat santai tapi kata rere matcha kurang joss,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,enak buat nongky,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,4,kurang cocok kalo kesini siang karna panas cocok untuk sore sampe malem harga coffee mulai dari 20k,negative,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,5,layan luar biasa ramah ramah cepat lagi pokok top markotop,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,tempat nya nyaman banget untuk nongkrong bareng teman pacar bahkan sama selingkuh hehe menu yang di adakan di sini bilang enak dan unik harga di bawah 50rb lah rata jaman skrng ya untuk servicenya 80 bikin nyaman dan betah kalau ke tempat ini rekomendasi banget buat yang suka nongkrong deh,positive,1,0,1,1,0,"taste, ambience, price, facility",correct
Kopi Nako Bandung,5,cozy parah,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat oke rasa biasa saja,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat asik cukup luas unik sesuai nama banyak kaca nakonya,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,3,lumayan tempat nya estetik tapi hubung dtgnya pas hujan jadi sayang banget tidak kedapetan tempat dan hrs duduk pinggir,negative,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat bagus menu ok,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tempat nyaman,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,kopi enak tapi lebih enak tempat apa lagi sore ke malem nice place,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,tempat nyaman enak untuk nongkrong lama layan kopi cepat makan agak lama datang kopi ok mantap recomended,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,5,tempat oke menu juga oke akhir pekan pasti ramai,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,4,tmpat baru cukup crowded makan cemilan kopi dan non kopi harga under 50k pajak n service sudah include parkir bisa masuk bisa luar,negative,1,0,0,1,0,"taste, price, facility",correct
Kopi Nako Bandung,5,desain tempat unik cappucino nya enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,sangat ramai dan kalau mau pesan makanan langsung ke kasir dan makanan nya di anterin ke meja cukup nyaman untuk jadi tempat nongkrong,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,5,coffee nya enak kkkk banget,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,4,tempat nyaman tapi klo siang hari panas banget area outdoornya harga menu standar,positive,0,0,1,1,0,"ambience, price",correct
Kopi Nako Bandung,1,sangat kecewa saya dan teman saya pesan minuman baru minum sedikit dan tinggal sebentar foto foto tidak jauh dari meja malah buang dan resin hati hati buat yang kesini kalo mau ke wc atau foto foto minuman sama makanan nya bakal resin langsung,negative,1,1,0,0,0,"taste, service",correct
Kopi Nako Bandung,5,tempat nyaman dan luas harga standar sesuai kantong mahasiswa minuman dan makanan agam serta enak,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,tempat cocok buat nongki di sore hari,positive,0,0,1,0,0,ambience,correct
Kopi Nako Bandung,5,tempat enak buat nongkrong sore ke malam,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,4,kopi legit kudap sedap tempat cozy harga so so untuk ukur kota bandung dominan outdoor gaya bangun industrial minimal kesan luas lantar outdoornya lebih banyak saat hujan sedia payung cash dan cashless layan ramah,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Bandung,4,tempatny ok banget tema industrial menu lucu2 enak juga harga lumayan lah tengah enak buat foto2,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,3,variasi menu banyak minuman enak cuman aga manis sistem antre saat order harus jelas tadi saya serobot orang gara2 tidak ada sistem antre dan mbak diem saja padahal liat tadi saya datang duluan harus staffnya sadar konsumen yang datang duluan siapa agar cegah jadi seperti ini toilet juga harus pisah sesuai gender untuk tingkat nyaman konsumen,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Bandung,5,tempat enak banget buat anak nongkrong tapi kalo weekend jamin bskal penuh banget bisa jadi tidak dapat tempat duduk,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,kopi nako nya enak,positive,1,0,0,0,0,taste,correct
Kopi Nako Bandung,3,wifi nya perlu baik gak bisa konek,negative,0,1,0,0,0,service,correct
Kopi Nako Bandung,4,kopi aesthetic nambah lagi di bandung konsep indoor outdoor sedih kalo panas ato hujan aga ribet yaa soal indoornya dikit jadi mungkin aga desek2an cuma saran ditambahin atap transparan saja di atas at least klo ujan masih bisa outdoor oia musholanya enak mayan gede overall cocok soh buat konglow ato nongkrong ngobrol lama,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Bandung,4,cozy place affordable untuk menu nya oke laa yaa not bad emg cocok buat nongki,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,service nya baik ramah erti,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,cafe baru yg paling epic bet dahh buat nongski mah layan ramah banget bintang 7 ini mah,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,2,saya kasi bintang 2 untuk rasa kopi tapi tempat bintang 5,negative,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,baru opening nih di jalan pahlawan parkir luas untuk mobil dan motor ada aesthethic banget tempat cocok buat kalian yang mau kedang nongkrong atau nugas atau rapat ada private roomnya juga ada kawasan tanpa asap rokok untuk kopi enak makan jangkau wifi nya bagus dan instagramable banget,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Bandung,5,gokill abiez banyak space fotoonyaa yg bikin aesthetic parah kopi dan makan tidak ngecewain,positive,1,0,1,0,0,"taste, facility",correct
Kopi Nako Bandung,5,untuk foto foto cocok nih di kopi nako untuk harga jangkau kalo soal rasa makan gausah tanya paling the best nya bakso cuanki cus mampir jalan pahlawan no 76,positive,1,0,0,1,0,"taste, price",correct
Kopi Nako Bandung,5,cashier nya cantik apalagi yg cowoo,positive,0,1,0,0,0,service,correct
Kopi Nako Bandung,5,gila sih tempat nya unik banget terus nyaman banget lagi enak buat foto foto makanan dan minuman nya juga mantap syekali,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,unik bangett tempatnyaa makanan minuman enak parah recommended banget sihh,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat aesthetic banget cocok buat foto ootd an apalagi minuman sama makanan nya mantap banget,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,5,tempat keren banget worth sama harga soal makanan sama minum enak banget rekomended banget poko the best,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,lokasi strategis tempat nyaman minum enak enak harga jangkau,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Bandung,5,tempat nyaman bersih dan cozy piccolo nya enak minggu pagi banyak goweser yg melipir kesini,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Bandung,1,order lebih dari 50k kaga dapet bonus eskopi kata sih order lebih dari 50k dapet eskopi karna grandopening order sampe 2x karna ada orang yang harus di tunggu tapi kena usir waitress,negative,1,1,0,0,0,"taste, service",correct
Kopi Nako Kota Baru Parahyangan,5,tempat nongkrong di kbp yang oke,negative,0,0,1,0,0,ambience,correct
Kopi Nako Kota Baru Parahyangan,5,makanan nnya enak tempatnnya bersih,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,baik bagus nyaman the best,positive,0,0,1,0,0,ambience,correct
Kopi Nako Kota Baru Parahyangan,5,bagus banget enak ambience nya,positive,1,0,0,0,0,taste,correct
Kopi Nako Kota Baru Parahyangan,5,tempat nyaman cocok buat nugas atau nongkrong makan juga enak,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,makanan dan minuman nya enak,positive,1,0,0,0,0,taste,correct
Kopi Nako Kota Baru Parahyangan,5,layan ramah tempat enak buat nugas makan juga enak mantap,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,tempat nya romantis dan service baik,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,tempat keren layan ramah kopi nya enak recom banget,positive,1,1,1,0,0,"taste, service, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,layan bagus di bantu mba irma konfirmasi order cepat suasana nyaman apalagi kalau sore lokasi strategis tambah tempat parkir mobil yang pada untuk minuman saya pesan kopi nako ini mantap sih creamy punya rasa yg khas makan cukup oke overall saya bakal balik nongki sini thnks,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Kota Baru Parahyangan,5,layan nya bagus makanan nya enak enak poko bestt,positive,1,0,0,0,0,taste,correct
Kopi Nako Kota Baru Parahyangan,5,tempat favorit klo ke kbp ya kopi nako suana nya enak saja buat nongkrong pilih menu nya banyak dari mulai camil sampe makanan berat ada,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,aku request lagu taylor kasih 1playlist full sooo much lovey 3,positive,0,1,0,0,0,service,correct
Kopi Nako Kota Baru Parahyangan,5,salah satu tempat nongkrong di cafe kawasan kbp untuk dar ngopi dan ngemil,positive,0,0,1,0,0,ambience,correct
Kopi Nako Kota Baru Parahyangan,3,firstime di nako kbp dapet layan tidak ramah kaya gin dari satu org bagi counter ambil minuman makanan senyum say sorry dan thank u saja engga kita sbg customer pun udah nyamperin nanya dan minta bantu soal keluh order dengan baik dan ramah kocak juga denger alesan tidak ramah karena belum kenal si kakanya masa customer harus kenal dulu gitu supaya tau asli gimana masaiya customer harus ngertiin mood watak kakanya sih yaampun handling complaintnya tolong benah lagi yaaa sayang banget jauh ini di nako kbp baik baik saja tapi baru kali ini dapet respon ketus dari salah satu mbak heuheu thanks,positive,1,1,0,0,0,"taste, service",correct
Kopi Nako Kota Baru Parahyangan,5,tempat enak banget buat nongkrong apalagi sore sore kopi mantap harga juga masih ramah salah satu spot favorit di kbp,positive,1,1,1,1,0,"taste, service, ambience, price",correct
Kopi Nako Kota Baru Parahyangan,5,asa enakeun walau self service,positive,1,0,0,0,0,taste,correct
Kopi Nako Kota Baru Parahyangan,5,enak untuk santa santai sukses,positive,1,0,0,0,0,taste,correct
Kopi Nako Kota Baru Parahyangan,5,kopi nako di bumi hejo benar benar jadi tempat nongkrong favorit kopi enak varian rasa juga banyak dan pas di lidah makan juga tidak kalah nikmat mulai dari camil sampai makanan berat semua lezat dan cocok untuk segala suasana tempat luas nyaman dan estetik banget cocok buat kumpul bareng teman kerja remote atau sekadar santai sore musholanya ada dan bersih toilet bersih dan awat layan cepat dan ramah area parkir luas jadi tidak perlu khawatir kalau datang rame rame pokok kopi nako bumi hejo recommended banget buat ngopi sambil nikmat suasana bandung yang adem bakal balik lagi pasti,positive,1,1,1,0,0,"taste, service, ambience, facility",correct
Kopi Nako Kota Baru Parahyangan,4,abis ngopi dan makan dari siang ampe sore sambil ngerjain tugas tempat nyaman eh pulang tinggal charger laptop meski baru sadar agak lama nyata sudah aman oleh crew nya really appreciate,positive,0,1,1,0,0,"service, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,tempat parkir luas suasanyanya enak buat nongkrong atau bt dar ngopi tempat bersih,positive,1,0,1,0,0,"taste, ambience, facility",correct
Kopi Nako Kota Baru Parahyangan,5,enak buat abis jogging pagi,positive,1,0,0,0,0,taste,correct
Kopi Nako Kota Baru Parahyangan,5,tempat nyaman banget,positive,0,0,1,0,0,ambience,correct
Kopi Nako Kota Baru Parahyangan,3,layan lama,negative,0,1,0,0,0,service,correct
Kopi Nako Kota Baru Parahyangan,4,tempat nongki di kbp dengan view gedung ikea paling enak kesini pagi atau sore hari si,positive,1,0,1,0,0,"taste, ambience",correct
Kopi Nako Kota Baru Parahyangan,5,udahh tempat paling okee kalo mau nongki beberapa kali gatau mau mana ujung tetep kesini hehe makanan ama kopinyaa enak semuaa worth it deeh pokonyaa,positive,1,0,1,1,0,"taste, ambience, price",correct
Kopi Nako Kota Baru Parahyangan,4,lumayan enak buat ngopi santai klo lagi tidak penuh,positive,1,0,0,0,0,taste,correct
