review_id,brand,brand_alias,aspect,sentiment,text
kenangan_0641,Kopi Kenangan,National Brand,taste,positive,"Dulu tahun 2022 pagi-pag iseng kesini buat beli kopi karena cuma megang cash, dan ternyata bisa pake cash. Pelayanannya juga ramah-ramah. Parkiran cukup, tempatnya bersih adem"
kenangan_0642,Kopi Kenangan,National Brand,service,positive,"Jauh jauh ke Bandung beli kopi kenangan juga, taste hampir ga pernah mengecewakan sih. Pelayanan oke, cepet, dan rasa enak. Makasih"
kenangan_0642,Kopi Kenangan,National Brand,taste,positive,"Jauh jauh ke Bandung beli kopi kenangan juga, taste hampir ga pernah mengecewakan sih. Pelayanan oke, cepet, dan rasa enak. Makasih"
kenangan_0643,Kopi Kenangan,National Brand,service,positive,Pelayanan nya best banget poko nya baik ramah
kenangan_0645,Kopi Kenangan,National Brand,ambiance,positive,"Tempatnya nyaman banget,wort it bgt buat wfc,baristanya pada baik dan ramah terutama buat ka galih bintang 5"
kenangan_0645,Kopi Kenangan,National Brand,service,positive,"Tempatnya nyaman banget,wort it bgt buat wfc,baristanya pada baik dan ramah terutama buat ka galih bintang 5"
kenangan_0646,Kopi Kenangan,National Brand,service,positive,"Tolong yaa kopken bubat buat barista yg namanya andini jangan di pindahin ke store manapun wkwkwk Moodbost gua banget anjirrr,udah cantik, ramah,suara nya halus nya bangett bikin melted hahaha"
kenangan_0647,Kopi Kenangan,National Brand,taste,positive,"G Tau dehh sii kenangan yg ini kayak Lbh Yummy drpd yg lain,aq stay D cihampelas,rela ksni donkk...macet2n demi kenangan ini"
kenangan_0648,Kopi Kenangan,National Brand,service,negative,"Tempatnya enak tapii sialan tukang parkirnyaa …. Yng siang baik2 banget sopan ramah, yang malemm kyk setan udh tua bangka lagi … gua kena palakk awalnya oke minta 3000 ehh bsknya gua kasih 3000 gk mau … mintaa 5000 mana marah2 gua kasih 5000 dianya gk terimaaa … pantess gua liat kok jarang ada anak2 kampus nongki disini (gk sebanyak cafe lain) ternyata kalo malemm ada si tua bangkaaaa … sumpah mana plat gua ditandain lagi .. di usir gk ush ke sini lagi katanya .. OKE gua jabanin gk dateng lagi gua maless juga ketemu tua bangka … MOHOONNN DITINDAKK SIAPAPUN BUAT PEMILIK RUKO MAU KOPKEN KFC ATM DLL MERESAHKAN BANGETT TUKAN PARKIRR MALEMNYAAAAAA DAH BANYK KORBANNYA KENA PALAKK INI"
kenangan_0648,Kopi Kenangan,National Brand,taste,negative,"Tempatnya enak tapii sialan tukang parkirnyaa …. Yng siang baik2 banget sopan ramah, yang malemm kyk setan udh tua bangka lagi … gua kena palakk awalnya oke minta 3000 ehh bsknya gua kasih 3000 gk mau … mintaa 5000 mana marah2 gua kasih 5000 dianya gk terimaaa … pantess gua liat kok jarang ada anak2 kampus nongki disini (gk sebanyak cafe lain) ternyata kalo malemm ada si tua bangkaaaa … sumpah mana plat gua ditandain lagi .. di usir gk ush ke sini lagi katanya .. OKE gua jabanin gk dateng lagi gua maless juga ketemu tua bangka … MOHOONNN DITINDAKK SIAPAPUN BUAT PEMILIK RUKO MAU KOPKEN KFC ATM DLL MERESAHKAN BANGETT TUKAN PARKIRR MALEMNYAAAAAA DAH BANYK KORBANNYA KENA PALAKK INI"
kenangan_0649,Kopi Kenangan,National Brand,ambiance,negative,"Tempat nya sih udah oke, tapi tukang parkir nya ribet banget Semoga kopi kenangan ada kebijakan terkait parkir"
kenangan_0649,Kopi Kenangan,National Brand,taste,negative,"Tempat nya sih udah oke, tapi tukang parkir nya ribet banget Semoga kopi kenangan ada kebijakan terkait parkir"
kenangan_0650,Kopi Kenangan,National Brand,ambiance,positive,"Kenapa pas kesini gerah ya.. pdhl AC nya nyala. Hehe . Tempat nyaman, kopi lumayan enak sm dg yg ditempat lain..."
kenangan_0650,Kopi Kenangan,National Brand,taste,positive,"Kenapa pas kesini gerah ya.. pdhl AC nya nyala. Hehe . Tempat nyaman, kopi lumayan enak sm dg yg ditempat lain..."
kenangan_0651,Kopi Kenangan,National Brand,service,negative,Serius nanya nihh.. Maaf mo nanya kl Es Latte itu emang ga pake gula apa gmana yah? Koq ga manis yah yg saya order..
kenangan_0651,Kopi Kenangan,National Brand,taste,negative,Serius nanya nihh.. Maaf mo nanya kl Es Latte itu emang ga pake gula apa gmana yah? Koq ga manis yah yg saya order..
kenangan_0652,Kopi Kenangan,National Brand,ambiance,positive,Tolong lah semua mahasiswa yg suka kerjain tugas di kopi kenangan klw parkir tuh harus bawa uang buat bayar parkir.klw diminta alasan nya ga ada uang cas. Klw parkir tuh ga tau waktu msk jam 10 pagi hari kemis keluar jam 10 hari jumat . Itu kan bikin emosi tukang parkir
kenangan_0652,Kopi Kenangan,National Brand,price,positive,Tolong lah semua mahasiswa yg suka kerjain tugas di kopi kenangan klw parkir tuh harus bawa uang buat bayar parkir.klw diminta alasan nya ga ada uang cas. Klw parkir tuh ga tau waktu msk jam 10 pagi hari kemis keluar jam 10 hari jumat . Itu kan bikin emosi tukang parkir
kenangan_0652,Kopi Kenangan,National Brand,taste,positive,Tolong lah semua mahasiswa yg suka kerjain tugas di kopi kenangan klw parkir tuh harus bawa uang buat bayar parkir.klw diminta alasan nya ga ada uang cas. Klw parkir tuh ga tau waktu msk jam 10 pagi hari kemis keluar jam 10 hari jumat . Itu kan bikin emosi tukang parkir
kenangan_0653,Kopi Kenangan,National Brand,taste,positive,"Beberapa kali kesini, gak pernah bosen. Kopinya enak, yang coklat juga. Fasilitas lengkap. Cocok buat ngerjain tugas, ataupun meeting."
kenangan_0654,Kopi Kenangan,National Brand,taste,positive,"Almond croissant nya enak, aku beli 2 karna kaya yg enak, ternyata enak banget + di makannya masih hangatt"
kenangan_0656,Kopi Kenangan,National Brand,ambiance,negative,"Pelayanan oke tempat OKe, sayang tukang parkir nya nyolot bgt, dikasih 3rb. Tp msh minta tambah lagi pdhl bawa motor bkn mobil ( dgn nada yg tidak mengenakkan) tolong management kopken, tukang parkir nya diajarin attitude"
kenangan_0656,Kopi Kenangan,National Brand,service,negative,"Pelayanan oke tempat OKe, sayang tukang parkir nya nyolot bgt, dikasih 3rb. Tp msh minta tambah lagi pdhl bawa motor bkn mobil ( dgn nada yg tidak mengenakkan) tolong management kopken, tukang parkir nya diajarin attitude"
kenangan_0657,Kopi Kenangan,National Brand,ambiance,positive,Tempat nya sangat cocok untuk hang out untuk yang kerja secara wfh pun cocok mengerjakan tugasnya di cafe kopi kengan ini..cuma sayang kebersihan nya perlu di tingkatkan lagi
kenangan_0657,Kopi Kenangan,National Brand,taste,positive,Tempat nya sangat cocok untuk hang out untuk yang kerja secara wfh pun cocok mengerjakan tugasnya di cafe kopi kengan ini..cuma sayang kebersihan nya perlu di tingkatkan lagi
kenangan_0659,Kopi Kenangan,National Brand,ambiance,positive,Tempat nya enak bersih wangi pelayanan nya ramah langganan ngopi dsini
kenangan_0659,Kopi Kenangan,National Brand,service,positive,Tempat nya enak bersih wangi pelayanan nya ramah langganan ngopi dsini
kenangan_0659,Kopi Kenangan,National Brand,taste,positive,Tempat nya enak bersih wangi pelayanan nya ramah langganan ngopi dsini
kenangan_0660,Kopi Kenangan,National Brand,service,negative,"pelayanan nya kurang ramah, mohon di perbaiki lagi yah!!"
kenangan_0661,Kopi Kenangan,National Brand,ambiance,positive,Tempatnya nyaman dan bersih.. pelayanannya ramah².. rekomended
kenangan_0662,Kopi Kenangan,National Brand,ambiance,positive,Tempat parkir untuk mobil gak tersedia.....
kenangan_0663,Kopi Kenangan,National Brand,service,positive,"Hanya lewat tiap hari, order dapat tahun lalu heee"
kenangan_0664,Kopi Kenangan,National Brand,ambiance,positive,nyaman buat tempat ketemuan
kenangan_0665,Kopi Kenangan,National Brand,ambiance,positive,Tokonya Bersih lumatan nyaman untuk ngopi nyantai...
kenangan_0666,Kopi Kenangan,National Brand,taste,positive,Enak banget minumannya
kenangan_0667,Kopi Kenangan,National Brand,service,negative,"Pelayanan agak lelet, yang kerja sepertinya kurang sigap"
kenangan_0668,Kopi Kenangan,National Brand,ambiance,positive,Nyaman buat nongki lama lama... Hihihi
kenangan_0668,Kopi Kenangan,National Brand,service,positive,Nyaman buat nongki lama lama... Hihihi
kenangan_0669,Kopi Kenangan,National Brand,taste,positive,Enak enak enak Menu kopi nya banyak Dan enak
kenangan_0670,Kopi Kenangan,National Brand,taste,positive,Pilihan kopi dan topping nya bagus
kenangan_0672,Kopi Kenangan,National Brand,taste,negative,"Gaada makanan , crew nya cuek"
kenangan_0673,Kopi Kenangan,National Brand,ambiance,positive,Tempat pertama pertemuan yg nyaman
kenangan_0674,Kopi Kenangan,National Brand,ambiance,positive,Tempat asik buat nungguin banjir surut ❤
kenangan_0675,Kopi Kenangan,National Brand,ambiance,positive,Bersih dan rapi tempatnya bikin nyaman
kenangan_0676,Kopi Kenangan,National Brand,ambiance,positive,Ojol di minta uang parkir ‍♂
kenangan_0678,Kopi Kenangan,National Brand,taste,positive,Warung kopi saingan Tampomas...
kenangan_0680,Kopi Kenangan,National Brand,taste,positive,Rasa enak
kenangan_0683,Kopi Kenangan,National Brand,ambiance,positive,Tempat ngopi terbaik di Cibaduyut
kenangan_0684,Kopi Kenangan,National Brand,service,positive,Pelayanan nya memuaskan...
kenangan_0685,Kopi Kenangan,National Brand,taste,positive,Kopi yang selalu membawa kenangan
kenangan_0687,Kopi Kenangan,National Brand,ambiance,positive,Enak dan nyaman tempat nya
kenangan_0687,Kopi Kenangan,National Brand,taste,positive,Enak dan nyaman tempat nya
kenangan_0688,Kopi Kenangan,National Brand,service,positive,karyawannya ramah
kenangan_0691,Kopi Kenangan,National Brand,ambiance,positive,Tempatnya enak ramah nyaman
kenangan_0691,Kopi Kenangan,National Brand,service,positive,Tempatnya enak ramah nyaman
kenangan_0691,Kopi Kenangan,National Brand,taste,positive,Tempatnya enak ramah nyaman
kenangan_0692,Kopi Kenangan,National Brand,ambiance,positive,parkir motor agak susah
kenangan_0693,Kopi Kenangan,National Brand,ambiance,positive,nyaman dan bersih
kenangan_0694,Kopi Kenangan,National Brand,ambiance,positive,Bersih dan nyaman
kenangan_0696,Kopi Kenangan,National Brand,service,negative,Pelayanan buruk masa ga ada bill mau beli alasan gangguan harus nya gratis dong kalo ga ada bill aneh buruk superrrrr pelayanan buruk nyediain kopi aja lama hmpir 20mnt
kenangan_0696,Kopi Kenangan,National Brand,taste,negative,Pelayanan buruk masa ga ada bill mau beli alasan gangguan harus nya gratis dong kalo ga ada bill aneh buruk superrrrr pelayanan buruk nyediain kopi aja lama hmpir 20mnt
kenangan_0697,Kopi Kenangan,National Brand,ambiance,negative,"PADAHAL TEMPATNYA ENAK BANGET BUAT NUGAS, EH ADA TUKANG PARKIR TUKANG PALAK, MANGKANYA SUKA HERAN KENAPA MALAH GA BANYAK ANAK SEKITARAN TELKOM, TERNYATA MALES SAMA TUKANG PARKIR TUKANG PALAK. MINIMAL KALAU MAU MALAKIN DUIT LEBIH TUH NGOMONG BAIK BAIK, LAH INI DIA SEENAKNYA AJA MALAKIN SAMBIL MARAH NGGA KASIH TAU NOMINAL TAPI MALAH ADU NASIB.. MALAH BILANG, KALAU GA SUKA JANGAN PARKIR DISITU. LAHHHHHH TULISANNYA AJA PARKIR KHUSUS PELANGGAN KOPKEN NGAPA KITA GA BOLEH PARKIR DISITU SAMA TUKANG PARKIR. INI TUKANG PARKIR YG JAGA MALAM, KALO YG JAGA SIANG RAMAH . PALING BIKIN MENGANGA KITA DITAGIH PARKIR MALAM 5000 SAMA NTAR SIANG BAYAR LAGI KARNA BEDA ORANG YANG JAGA BEDA."
kenangan_0697,Kopi Kenangan,National Brand,price,negative,"PADAHAL TEMPATNYA ENAK BANGET BUAT NUGAS, EH ADA TUKANG PARKIR TUKANG PALAK, MANGKANYA SUKA HERAN KENAPA MALAH GA BANYAK ANAK SEKITARAN TELKOM, TERNYATA MALES SAMA TUKANG PARKIR TUKANG PALAK. MINIMAL KALAU MAU MALAKIN DUIT LEBIH TUH NGOMONG BAIK BAIK, LAH INI DIA SEENAKNYA AJA MALAKIN SAMBIL MARAH NGGA KASIH TAU NOMINAL TAPI MALAH ADU NASIB.. MALAH BILANG, KALAU GA SUKA JANGAN PARKIR DISITU. LAHHHHHH TULISANNYA AJA PARKIR KHUSUS PELANGGAN KOPKEN NGAPA KITA GA BOLEH PARKIR DISITU SAMA TUKANG PARKIR. INI TUKANG PARKIR YG JAGA MALAM, KALO YG JAGA SIANG RAMAH . PALING BIKIN MENGANGA KITA DITAGIH PARKIR MALAM 5000 SAMA NTAR SIANG BAYAR LAGI KARNA BEDA ORANG YANG JAGA BEDA."
kenangan_0697,Kopi Kenangan,National Brand,service,negative,"PADAHAL TEMPATNYA ENAK BANGET BUAT NUGAS, EH ADA TUKANG PARKIR TUKANG PALAK, MANGKANYA SUKA HERAN KENAPA MALAH GA BANYAK ANAK SEKITARAN TELKOM, TERNYATA MALES SAMA TUKANG PARKIR TUKANG PALAK. MINIMAL KALAU MAU MALAKIN DUIT LEBIH TUH NGOMONG BAIK BAIK, LAH INI DIA SEENAKNYA AJA MALAKIN SAMBIL MARAH NGGA KASIH TAU NOMINAL TAPI MALAH ADU NASIB.. MALAH BILANG, KALAU GA SUKA JANGAN PARKIR DISITU. LAHHHHHH TULISANNYA AJA PARKIR KHUSUS PELANGGAN KOPKEN NGAPA KITA GA BOLEH PARKIR DISITU SAMA TUKANG PARKIR. INI TUKANG PARKIR YG JAGA MALAM, KALO YG JAGA SIANG RAMAH . PALING BIKIN MENGANGA KITA DITAGIH PARKIR MALAM 5000 SAMA NTAR SIANG BAYAR LAGI KARNA BEDA ORANG YANG JAGA BEDA."
kenangan_0697,Kopi Kenangan,National Brand,taste,negative,"PADAHAL TEMPATNYA ENAK BANGET BUAT NUGAS, EH ADA TUKANG PARKIR TUKANG PALAK, MANGKANYA SUKA HERAN KENAPA MALAH GA BANYAK ANAK SEKITARAN TELKOM, TERNYATA MALES SAMA TUKANG PARKIR TUKANG PALAK. MINIMAL KALAU MAU MALAKIN DUIT LEBIH TUH NGOMONG BAIK BAIK, LAH INI DIA SEENAKNYA AJA MALAKIN SAMBIL MARAH NGGA KASIH TAU NOMINAL TAPI MALAH ADU NASIB.. MALAH BILANG, KALAU GA SUKA JANGAN PARKIR DISITU. LAHHHHHH TULISANNYA AJA PARKIR KHUSUS PELANGGAN KOPKEN NGAPA KITA GA BOLEH PARKIR DISITU SAMA TUKANG PARKIR. INI TUKANG PARKIR YG JAGA MALAM, KALO YG JAGA SIANG RAMAH . PALING BIKIN MENGANGA KITA DITAGIH PARKIR MALAM 5000 SAMA NTAR SIANG BAYAR LAGI KARNA BEDA ORANG YANG JAGA BEDA."
kenangan_0698,Kopi Kenangan,National Brand,taste,positive,Kopinya sangat enak
kenangan_0700,Kopi Kenangan,National Brand,taste,negative,Saya pesan kopi kenangan mantan 5 reguler tanpa es tapi yg dikirim pakai es normal semuanya. Tolong diperbaiki lagi pelayanannya
kenangan_0701,Kopi Kenangan,National Brand,price,positive,"Buat saya, racikan kopinya pas dgn selera saya. Kopinya berasa bgt!! Perpaduan kopi dan susunya jg passss. Harganya jg cukup terjangkau. One of my favorite coffee place in Bandung. Sangat layak mendapatkan 5 bintang"
kenangan_0701,Kopi Kenangan,National Brand,taste,positive,"Buat saya, racikan kopinya pas dgn selera saya. Kopinya berasa bgt!! Perpaduan kopi dan susunya jg passss. Harganya jg cukup terjangkau. One of my favorite coffee place in Bandung. Sangat layak mendapatkan 5 bintang"
kenangan_0702,Kopi Kenangan,National Brand,price,positive,"camilan nya disini enak, harga nya ga terlalu mahal jg, + selalu di angetin"
kenangan_0702,Kopi Kenangan,National Brand,taste,positive,"camilan nya disini enak, harga nya ga terlalu mahal jg, + selalu di angetin"
kenangan_0703,Kopi Kenangan,National Brand,ambiance,positive,Tempat nya enak untuk diskusi sama teman mu
kenangan_0703,Kopi Kenangan,National Brand,taste,positive,Tempat nya enak untuk diskusi sama teman mu
kenangan_0704,Kopi Kenangan,National Brand,ambiance,positive,Tempat ternyaman buat belajar hihi . Tempat buat nongkrong . Kopinya juga enak semuaaa
kenangan_0704,Kopi Kenangan,National Brand,taste,positive,Tempat ternyaman buat belajar hihi . Tempat buat nongkrong . Kopinya juga enak semuaaa
kenangan_0705,Kopi Kenangan,National Brand,taste,negative,Sudah berkali kali pesan disini selalu ga enak. Padahal di cabang yg lain enak enak aja.. Pesan less sugar masih kemanisan. Pesan less ice masih banyak es. Asli ga ngerti lagi sama kopken bubat. Tolong diperbaiki!
kenangan_0706,Kopi Kenangan,National Brand,service,negative,Pelayan cewe nya gak sopan dan berkata kasar..... Kami juga beli bukan minta... Tolang kasih teguran buat karyawan cewe itu gak sopan....
kenangan_0707,Kopi Kenangan,National Brand,ambiance,positive,"Cozy.. minus satu aja ga ada stop kontak di area smoking, jd ga bisa buka laptop sambil udud"
kenangan_0708,Kopi Kenangan,National Brand,ambiance,positive,"Pelayanan nya ramah, pembuatan minuman nya juga tidak menunggu terlalu lama, rasa minumannya enak, tapi ya standar kaya yg lain aja. Tempat nya enak buat nongkrong, recommended."
kenangan_0708,Kopi Kenangan,National Brand,service,positive,"Pelayanan nya ramah, pembuatan minuman nya juga tidak menunggu terlalu lama, rasa minumannya enak, tapi ya standar kaya yg lain aja. Tempat nya enak buat nongkrong, recommended."
kenangan_0708,Kopi Kenangan,National Brand,taste,positive,"Pelayanan nya ramah, pembuatan minuman nya juga tidak menunggu terlalu lama, rasa minumannya enak, tapi ya standar kaya yg lain aja. Tempat nya enak buat nongkrong, recommended."
kenangan_0709,Kopi Kenangan,National Brand,ambiance,positive,"Rekomendasi buat nugas dan nyantai daerah buah batu, tempatnya lumayan ramai dan untuk rasa tidak usah diragukan enakkk"
kenangan_0709,Kopi Kenangan,National Brand,taste,positive,"Rekomendasi buat nugas dan nyantai daerah buah batu, tempatnya lumayan ramai dan untuk rasa tidak usah diragukan enakkk"
kenangan_0711,Kopi Kenangan,National Brand,service,negative,Lama banget pesenan nya padahal. Cuma 1 rugi waktu bagi ojol
kenangan_0712,Kopi Kenangan,National Brand,ambiance,positive,tempat ngopi ternyaman
kenangan_0714,Kopi Kenangan,National Brand,service,negative,"Kopi Langganan Ku, SYG bbrp kali Masalahnya : Kurangnya Hormat, Sopan, Tutur Kata Pegawainya terutama Kasir Perempuan. Semoga ada Evaluasi TKS"
kenangan_0714,Kopi Kenangan,National Brand,taste,negative,"Kopi Langganan Ku, SYG bbrp kali Masalahnya : Kurangnya Hormat, Sopan, Tutur Kata Pegawainya terutama Kasir Perempuan. Semoga ada Evaluasi TKS"
kenangan_0719,Kopi Kenangan,National Brand,packaging,negative,"Kopi terfavorit , tapi hariini saya kecewa pelayanan gak seperti biasa nya . Rasanya gak se creamy biasanya hambar kopinya gak berasa. Cup-nya bocor sampe rumah alhasil tinggal setengahnya"
